2.11920E-01  1.78731E-01  8.43390E-03  8.06860E-04  7.62704E-03  2.85209E+00  5.87910E-01
3.55810E-01  3.30849E-01  3.75770E-03  2.88080E-03  8.76898E-04  2.89099E+00  4.11760E-01
4.88900E-01  4.83772E-01  2.79700E-02  2.22717E-02  5.69835E-03  2.85486E+00  3.39060E-04
5.71940E-01  5.66922E-01  1.04210E-01  8.13228E-02  2.28872E-02  2.86073E+00  1.17610E-07
4.32390E-01  4.26227E-01  1.39940E-01  1.29177E-01  1.07635E-02  2.85447E+00 0.00000E+00
6.84950E-01  6.78997E-01  4.09180E-01  1.76423E-01  2.32757E-01  2.86415E+00 0.00000E+00
6.88910E-01  6.82852E-01  4.09350E-01  1.60382E-01  2.48968E-01  2.86780E+00 0.00000E+00
