1.30E-01	4.18E-02	8.51E-06	5.13E-09	0.00E+00	0.00E+00	0.00E+00
0.00E+00	3.28E-01	1.64E-03	2.20E-09	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	4.58E-01	2.53E-03	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	4.64E-01	5.48E-03	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	1.76E-04	2.82E-01	8.73E-03	9.00E-09
0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.28E-03	2.50E-01	1.31E-02
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.86E-03	2.60E-01
