1.90730E-01 1.26032E-01 5.11320E-04 5.11320E-04
4.56520E-01 2.93160E-01 7.58010E-05 7.58010E-05
6.40670E-01 2.84240E-01 3.15720E-04 3.15720E-04
6.49670E-01 2.80960E-01 1.15820E-03 1.15820E-03
6.70580E-01 3.34440E-01 3.39750E-03 3.39750E-03
8.75050E-01 5.65640E-01 9.18780E-03 9.18780E-03
1.43450E+00 1.17215E+00 2.32420E-02 2.32420E-02
